Order_ID,Order_Date,Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Supplier_Country,Warehouse_ID,Customer_ID,Customer_Region,Customer_Segment,Quantity,Unit_Price,Total_Amount,Shipping_Mode,Shipping_Cost,Order_Status,Order_Date_Timestamp,Ship_Date,Expected_Delivery,Actual_Delivery,Lead_Time_Days,Actual_Lead_Time,Delay_Days,Inventory_Level,Reorder_Point,On_Time_Delivery,Year,Month,Quarter,Month_Name
ORD_000093,2022-08-02,PROD_016,Product_16,Home & Garden,SUP_002,Supplier_2,Brazil,WH_001,CUST_0246,Central,Individual,63,25.34,1596.42,Sea,320.67,Delivered,2022-08-02,2022-08-04,2022-09-23,2022-09-26,50,55.0,3.0,4248,223,0.0,2022,8,3,August
ORD_000094,2022-07-15,PROD_025,Product_25,Health & Beauty,SUP_011,Supplier_11,India,WH_002,CUST_0192,Central,Individual,60,480.97,28858.2,Sea,5968.3,Delivered,2022-07-15,2022-07-19,2022-09-15,2022-09-15,58,62.0,0.0,2896,301,1.0,2022,7,3,July
ORD_000095,2023-02-21,PROD_031,Product_31,Food & Beverage,SUP_006,Supplier_6,Germany,WH_001,CUST_0022,Central,SMB,83,307.45,25518.35,Road,722.2,Delivered,2023-02-21,2023-02-24,2023-03-05,2023-03-05,9,12.0,0.0,2881,459,1.0,2023,2,1,February
ORD_000096,2022-03-11,PROD_044,Product_44,Food & Beverage,SUP_019,Supplier_19,Vietnam,WH_002,CUST_0294,North,Individual,32,463.89,14844.48,Road,1883.81,Delivered,2022-03-11,2022-03-12,2022-03-22,2022-03-22,10,11.0,0.0,1198,478,1.0,2022,3,1,March
ORD_000097,2023-04-05,PROD_030,Product_30,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_003,CUST_0217,Central,Individual,43,482.98,20768.14,Sea,1411.06,Delivered,2023-04-05,2023-04-06,2023-05-23,2023-05-23,47,48.0,0.0,894,68,1.0,2023,4,2,April
ORD_000098,2022-02-04,PROD_006,Product_6,Clothing,SUP_012,Supplier_12,Germany,WH_002,CUST_0023,West,Individual,46,344.8,15860.800000000001,Road,3884.78,Delivered,2022-02-04,2022-02-08,2022-02-18,2022-02-18,10,14.0,0.0,3993,444,1.0,2022,2,1,February
ORD_000099,2022-04-18,PROD_035,Product_35,Health & Beauty,SUP_001,Supplier_1,Germany,WH_002,CUST_0128,Central,Enterprise,64,17.66,1130.24,Road,8848.17,Delivered,2022-04-18,2022-04-22,2022-06-05,2022-06-05,44,48.0,0.0,2814,373,1.0,2022,4,2,April
ORD_000100,2023-01-30,PROD_040,Product_40,Home & Garden,SUP_020,Supplier_20,USA,WH_006,CUST_0210,Central,Enterprise,65,107.43,6982.950000000001,Sea,1060.11,Delivered,2023-01-30,2023-02-03,2023-03-13,2023-03-15,38,44.0,2.0,3600,201,0.0,2023,1,1,January
ORD_000101,2022-09-16,PROD_016,Product_16,Home & Garden,SUP_002,Supplier_2,Brazil,WH_005,CUST_0236,South,Individual,78,25.34,1976.52,Road,1402.65,Cancelled,2022-09-16,2022-09-20,2022-10-21,,31,,,2180,95,,2022,9,3,September
ORD_000102,2022-07-15,PROD_043,Product_43,Sports,SUP_003,Supplier_3,USA,WH_001,CUST_0279,Central,Individual,10,306.92,3069.2000000000003,Road,784.19,Delivered,2022-07-15,2022-07-16,2022-08-23,2022-08-23,38,39.0,0.0,1526,437,1.0,2022,7,3,July
ORD_000103,2023-08-11,PROD_049,Product_49,Electronics,SUP_001,Supplier_1,Germany,WH_001,CUST_0037,West,Individual,70,56.75,3972.5,Road,2873.94,Delivered,2023-08-11,2023-08-14,2023-09-23,2023-10-02,40,52.0,9.0,1196,208,0.0,2023,8,3,August
ORD_000104,2023-01-23,PROD_031,Product_31,Food & Beverage,SUP_006,Supplier_6,Germany,WH_007,CUST_0291,North,Individual,36,307.45,11068.199999999999,Road,283.86,Delivered,2023-01-23,2023-01-25,2023-02-02,2023-02-02,8,10.0,0.0,2701,73,1.0,2023,1,1,January
ORD_000105,2023-11-06,PROD_012,Product_12,Food & Beverage,SUP_017,Supplier_17,Vietnam,WH_005,CUST_0055,West,SMB,71,380.13,26989.23,Road,542.48,Delivered,2023-11-06,2023-11-07,2023-11-22,2023-11-22,15,16.0,0.0,359,170,1.0,2023,11,4,November
ORD_000106,2022-07-03,PROD_050,Product_50,Home & Garden,SUP_008,Supplier_8,India,WH_002,CUST_0059,East,SMB,41,191.7,7859.7,Sea,872.55,Delivered,2022-07-03,2022-07-07,2022-08-17,2022-08-24,41,52.0,7.0,192,417,0.0,2022,7,3,July
ORD_000107,2022-06-08,PROD_028,Product_28,Electronics,SUP_005,Supplier_5,Germany,WH_008,CUST_0065,Central,Individual,69,274.45,18937.05,Road,9790.11,Delivered,2022-06-08,2022-06-11,2022-07-04,2022-07-04,23,26.0,0.0,480,268,1.0,2022,6,2,June
ORD_000108,2023-10-11,PROD_032,Product_32,Clothing,SUP_011,Supplier_11,India,WH_002,CUST_0155,Central,Individual,35,145.24,5083.400000000001,Road,2793.78,Delivered,2023-10-11,2023-10-12,2023-11-19,2023-11-19,38,39.0,0.0,2065,353,1.0,2023,10,4,October
ORD_000109,2023-07-09,PROD_006,Product_6,Clothing,SUP_012,Supplier_12,Germany,WH_007,CUST_0082,West,Individual,96,344.8,33100.8,Rail,3124.97,Delivered,2023-07-09,2023-07-12,2023-07-26,2023-07-29,14,20.0,3.0,4922,491,0.0,2023,7,3,July
ORD_000110,2022-08-31,PROD_011,Product_11,Home & Garden,SUP_005,Supplier_5,Germany,WH_007,CUST_0035,South,SMB,12,99.3,1191.6,Sea,215.68,Delayed,2022-08-31,2022-09-01,2022-10-11,,40,,,4621,210,,2022,8,3,August
ORD_000111,2023-02-05,PROD_048,Product_48,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_007,CUST_0044,West,Individual,17,230.23,3913.91,Air,5229.24,Delivered,2023-02-05,2023-02-07,2023-03-25,2023-03-25,46,48.0,0.0,1343,232,1.0,2023,2,1,February
ORD_000112,2023-01-31,PROD_010,Product_10,Sports,SUP_017,Supplier_17,Vietnam,WH_006,CUST_0183,North,Individual,75,201.62,15121.5,Road,1059.69,Delivered,2023-01-31,2023-02-03,2023-02-19,2023-02-19,16,19.0,0.0,3339,484,1.0,2023,1,1,January
ORD_000113,2022-09-03,PROD_011,Product_11,Home & Garden,SUP_005,Supplier_5,Germany,WH_004,CUST_0240,East,Individual,34,99.3,3376.2,Road,692.24,Delivered,2022-09-03,2022-09-06,2022-10-02,2022-10-11,26,38.0,9.0,4740,311,0.0,2022,9,3,September
ORD_000114,2023-09-13,PROD_045,Product_45,Sports,SUP_020,Supplier_20,USA,WH_008,CUST_0040,West,Enterprise,66,329.03,21715.98,Air,1318.81,Delivered,2023-09-13,2023-09-17,2023-10-09,2023-10-09,22,26.0,0.0,2830,349,1.0,2023,9,3,September
ORD_000115,2022-11-14,PROD_018,Product_18,Health & Beauty,SUP_001,Supplier_1,Germany,WH_004,CUST_0048,West,Individual,5,230.38,1151.9,Road,482.36,Delivered,2022-11-14,2022-11-16,2022-12-30,2023-01-02,44,49.0,3.0,3338,127,0.0,2022,11,4,November
ORD_000116,2023-02-16,PROD_034,Product_34,Home & Garden,SUP_016,Supplier_16,India,WH_008,CUST_0022,Central,SMB,4,90.98,363.92,Road,202.68,Delivered,2023-02-16,2023-02-18,2023-03-15,2023-03-16,25,28.0,1.0,1763,272,0.0,2023,2,1,February
ORD_000117,2023-01-17,PROD_034,Product_34,Home & Garden,SUP_016,Supplier_16,India,WH_003,CUST_0198,West,Individual,84,90.98,7642.320000000001,Sea,1292.32,Delivered,2023-01-17,2023-01-18,2023-03-03,2023-03-03,44,45.0,0.0,1709,460,1.0,2023,1,1,January
ORD_000118,2023-10-15,PROD_003,Product_3,Food & Beverage,SUP_017,Supplier_17,Vietnam,WH_001,CUST_0160,West,SMB,14,17.82,249.48000000000002,Road,1316.46,Delayed,2023-10-15,2023-10-17,2023-11-01,,15,,,4738,431,,2023,10,4,October
ORD_000119,2023-09-23,PROD_013,Product_13,Health & Beauty,SUP_017,Supplier_17,Vietnam,WH_001,CUST_0078,Central,Individual,97,218.33,21178.010000000002,Road,5248.35,Delivered,2023-09-23,2023-09-26,2023-10-10,2023-10-10,14,17.0,0.0,4861,310,1.0,2023,9,3,September
ORD_000120,2022-02-04,PROD_015,Product_15,Clothing,SUP_002,Supplier_2,Brazil,WH_008,CUST_0236,South,Individual,59,288.17,17002.030000000002,Road,5148.26,Delayed,2022-02-04,2022-02-08,2022-03-12,,32,,,4123,404,,2022,2,1,February
ORD_000121,2022-10-24,PROD_041,Product_41,Electronics,SUP_004,Supplier_4,USA,WH_006,CUST_0270,West,SMB,36,358.56,12908.16,Sea,3413.28,Delivered,2022-10-24,2022-10-28,2022-12-10,2022-12-10,43,47.0,0.0,4326,234,1.0,2022,10,4,October
ORD_000122,2022-01-14,PROD_007,Product_7,Food & Beverage,SUP_007,Supplier_7,Germany,WH_008,CUST_0250,East,Individual,91,308.9,28109.899999999998,Air,8428.96,Delivered,2022-01-14,2022-01-18,2022-02-26,2022-02-26,39,43.0,0.0,654,171,1.0,2022,1,1,January
ORD_000123,2023-10-03,PROD_013,Product_13,Health & Beauty,SUP_017,Supplier_17,Vietnam,WH_004,CUST_0125,Central,SMB,5,218.33,1091.65,Road,766.07,Delivered,2023-10-03,2023-10-06,2023-10-19,2023-10-19,13,16.0,0.0,2212,478,1.0,2023,10,4,October
ORD_000124,2023-04-02,PROD_029,Product_29,Electronics,SUP_020,Supplier_20,USA,WH_006,CUST_0038,South,Enterprise,9,297.51,2677.59,Road,966.04,Delivered,2023-04-02,2023-04-06,2023-04-28,2023-05-03,22,31.0,5.0,4083,228,0.0,2023,4,2,April
ORD_000125,2022-04-09,PROD_011,Product_11,Home & Garden,SUP_005,Supplier_5,Germany,WH_001,CUST_0195,West,SMB,53,99.3,5262.9,Sea,370.11,Delivered,2022-04-09,2022-04-11,2022-05-24,2022-05-30,43,51.0,6.0,1468,268,0.0,2022,4,2,April
ORD_000126,2022-04-04,PROD_026,Product_26,Sports,SUP_017,Supplier_17,Vietnam,WH_003,CUST_0203,East,Individual,8,423.82,3390.56,Rail,419.37,Delivered,2022-04-04,2022-04-06,2022-04-27,2022-04-27,21,23.0,0.0,4582,314,1.0,2022,4,2,April
ORD_000127,2023-12-27,PROD_019,Product_19,Clothing,SUP_001,Supplier_1,Germany,WH_006,CUST_0280,Central,SMB,95,203.62,19343.9,Sea,7445.45,In Transit,2023-12-27,2023-12-30,2024-02-28,,60,,,3051,286,,2023,12,4,December
ORD_000128,2022-01-19,PROD_045,Product_45,Sports,SUP_020,Supplier_20,USA,WH_004,CUST_0187,East,Enterprise,42,329.03,13819.259999999998,Air,1025.66,Delivered,2022-01-19,2022-01-23,2022-02-13,2022-02-13,21,25.0,0.0,4114,292,1.0,2022,1,1,January
ORD_000129,2022-01-08,PROD_005,Product_5,Sports,SUP_020,Supplier_20,USA,WH_007,CUST_0244,North,Enterprise,22,128.1,2818.2,Air,5874.5,Delivered,2022-01-08,2022-01-11,2022-02-02,2022-02-02,22,25.0,0.0,2036,85,1.0,2022,1,1,January
ORD_000130,2022-01-16,PROD_017,Product_17,Health & Beauty,SUP_005,Supplier_5,Germany,WH_005,CUST_0108,East,Individual,98,422.72,41426.560000000005,Sea,3823.76,Delivered,2022-01-16,2022-01-18,2022-03-02,2022-03-02,43,45.0,0.0,1602,283,1.0,2022,1,1,January
ORD_000131,2023-07-19,PROD_021,Product_21,Sports,SUP_002,Supplier_2,Brazil,WH_005,CUST_0279,Central,Individual,34,366.36,12456.24,Road,1017.36,Delivered,2023-07-19,2023-07-21,2023-08-22,2023-08-23,32,35.0,1.0,2490,230,0.0,2023,7,3,July
ORD_000132,2022-12-31,PROD_046,Product_46,Electronics,SUP_007,Supplier_7,Germany,WH_008,CUST_0252,West,Individual,79,458.33,36208.07,Sea,5390.38,Delivered,2022-12-31,2023-01-01,2023-02-27,2023-02-27,57,58.0,0.0,635,148,1.0,2022,12,4,December
ORD_000133,2023-01-26,PROD_048,Product_48,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_001,CUST_0164,North,Individual,95,230.23,21871.85,Sea,4319.37,Delivered,2023-01-26,2023-01-30,2023-04-02,2023-04-02,62,66.0,0.0,1861,482,1.0,2023,1,1,January
ORD_000134,2022-12-11,PROD_030,Product_30,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_008,CUST_0271,North,Individual,64,482.98,30910.72,Air,6830.64,Delivered,2022-12-11,2022-12-12,2023-01-12,2023-01-12,31,32.0,0.0,1602,280,1.0,2022,12,4,December
ORD_000135,2022-08-12,PROD_011,Product_11,Home & Garden,SUP_005,Supplier_5,Germany,WH_006,CUST_0065,Central,Individual,97,99.3,9632.1,Sea,1892.16,Delivered,2022-08-12,2022-08-15,2022-09-23,2022-09-28,39,47.0,5.0,4291,341,0.0,2022,8,3,August
ORD_000136,2022-06-26,PROD_041,Product_41,Electronics,SUP_004,Supplier_4,USA,WH_006,CUST_0006,South,Enterprise,36,358.56,12908.16,Sea,2799.57,Delivered,2022-06-26,2022-06-29,2022-08-08,2022-08-08,40,43.0,0.0,4892,472,1.0,2022,6,2,June
ORD_000137,2023-12-29,PROD_012,Product_12,Food & Beverage,SUP_017,Supplier_17,Vietnam,WH_008,CUST_0118,West,Individual,7,380.13,2660.91,Air,144.21,Processing,2023-12-29,2024-01-02,2024-01-14,,12,,,2190,313,,2023,12,4,December
ORD_000138,2023-04-27,PROD_019,Product_19,Clothing,SUP_001,Supplier_1,Germany,WH_001,CUST_0125,Central,SMB,81,203.62,16493.22,Road,10192.45,Delivered,2023-04-27,2023-04-29,2023-06-10,2023-06-10,42,44.0,0.0,3251,435,1.0,2023,4,2,April
ORD_000139,2023-02-08,PROD_037,Product_37,Health & Beauty,SUP_006,Supplier_6,Germany,WH_007,CUST_0281,Central,Individual,56,203.49,11395.44,Road,1366.36,Delayed,2023-02-08,2023-02-12,2023-02-23,,11,,,800,257,,2023,2,1,February
ORD_000140,2023-10-23,PROD_048,Product_48,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_007,CUST_0092,Central,Individual,18,230.23,4144.139999999999,Air,3465.92,Delivered,2023-10-23,2023-10-24,2023-12-08,2023-12-08,45,46.0,0.0,342,475,1.0,2023,10,4,October
ORD_000141,2022-02-22,PROD_016,Product_16,Home & Garden,SUP_002,Supplier_2,Brazil,WH_002,CUST_0210,Central,Enterprise,92,25.34,2331.28,Air,8919.75,Delivered,2022-02-22,2022-02-26,2022-03-26,2022-03-26,28,32.0,0.0,4615,329,1.0,2022,2,1,February
ORD_000142,2023-01-24,PROD_041,Product_41,Electronics,SUP_004,Supplier_4,USA,WH_001,CUST_0224,North,Enterprise,82,358.56,29401.920000000002,Sea,6663.65,Cancelled,2023-01-24,2023-01-28,2023-03-11,,42,,,3268,105,,2023,1,1,January
ORD_000143,2023-09-28,PROD_017,Product_17,Health & Beauty,SUP_005,Supplier_5,Germany,WH_001,CUST_0140,Central,Individual,26,422.72,10990.720000000001,Sea,1165.26,Delayed,2023-09-28,2023-10-01,2023-11-13,,43,,,336,445,,2023,9,3,September
ORD_000144,2022-05-19,PROD_020,Product_20,Home & Garden,SUP_019,Supplier_19,Vietnam,WH_007,CUST_0037,West,Individual,63,464.06,29235.78,Road,6792.02,Delivered,2022-05-19,2022-05-22,2022-06-03,2022-06-04,12,16.0,1.0,1383,334,0.0,2022,5,2,May
ORD_000145,2022-03-14,PROD_020,Product_20,Home & Garden,SUP_019,Supplier_19,Vietnam,WH_003,CUST_0169,East,SMB,69,464.06,32020.14,Sea,1633.64,Delayed,2022-03-14,2022-03-17,2022-04-12,,26,,,3535,391,,2022,3,1,March
ORD_000146,2022-06-26,PROD_050,Product_50,Home & Garden,SUP_008,Supplier_8,India,WH_006,CUST_0138,West,Individual,98,191.7,18786.6,Sea,721.13,Delivered,2022-06-26,2022-06-30,2022-08-06,2022-08-15,37,50.0,9.0,2217,160,0.0,2022,6,2,June
ORD_000147,2022-03-30,PROD_012,Product_12,Food & Beverage,SUP_017,Supplier_17,Vietnam,WH_005,CUST_0186,Central,Enterprise,70,380.13,26609.1,Sea,168.98,Delivered,2022-03-30,2022-03-31,2022-05-03,2022-05-03,33,34.0,0.0,4402,478,1.0,2022,3,1,March
ORD_000148,2022-06-15,PROD_011,Product_11,Home & Garden,SUP_005,Supplier_5,Germany,WH_004,CUST_0108,East,Individual,10,99.3,993.0,Road,424.14,Delayed,2022-06-15,2022-06-17,2022-07-12,,25,,,4437,183,,2022,6,2,June
ORD_000149,2022-03-12,PROD_002,Product_2,Sports,SUP_020,Supplier_20,USA,WH_002,CUST_0193,North,Enterprise,19,198.85,3778.15,Air,1700.21,Delayed,2022-03-12,2022-03-14,2022-04-02,,19,,,2544,324,,2022,3,1,March
ORD_000150,2022-05-18,PROD_004,Product_4,Sports,SUP_017,Supplier_17,Vietnam,WH_006,CUST_0288,East,Individual,92,123.14,11328.88,Sea,3025.15,Delivered,2022-05-18,2022-05-21,2022-06-20,2022-06-20,30,33.0,0.0,3000,353,1.0,2022,5,2,May
ORD_000151,2022-10-25,PROD_013,Product_13,Health & Beauty,SUP_017,Supplier_17,Vietnam,WH_002,CUST_0107,South,SMB,2,218.33,436.66,Air,685.33,Delivered,2022-10-25,2022-10-29,2022-11-11,2022-11-11,13,17.0,0.0,1696,333,1.0,2022,10,4,October
ORD_000152,2023-01-01,PROD_015,Product_15,Clothing,SUP_002,Supplier_2,Brazil,WH_006,CUST_0195,West,SMB,94,288.17,27087.980000000003,Road,2334.74,Delivered,2023-01-01,2023-01-02,2023-02-03,2023-02-08,32,38.0,5.0,1290,254,0.0,2023,1,1,January
ORD_000153,2023-10-23,PROD_044,Product_44,Food & Beverage,SUP_019,Supplier_19,Vietnam,WH_001,CUST_0213,Central,SMB,55,463.89,25513.95,Road,3768.24,Delivered,2023-10-23,2023-10-24,2023-11-02,2023-11-02,9,10.0,0.0,2874,294,1.0,2023,10,4,October
ORD_000154,2022-12-03,PROD_027,Product_27,Home & Garden,SUP_006,Supplier_6,Germany,WH_004,CUST_0135,West,Individual,44,376.19,16552.36,Air,12175.65,Delivered,2022-12-03,2022-12-07,2022-12-11,2022-12-11,4,8.0,0.0,3840,454,1.0,2022,12,4,December
ORD_000155,2023-11-24,PROD_019,Product_19,Clothing,SUP_001,Supplier_1,Germany,WH_004,CUST_0118,West,Individual,64,203.62,13031.68,Road,1825.11,In Transit,2023-11-24,2023-11-26,2024-01-08,,43,,,2166,370,,2023,11,4,November
ORD_000156,2022-04-05,PROD_023,Product_23,Home & Garden,SUP_006,Supplier_6,Germany,WH_001,CUST_0298,North,Individual,81,289.52,23451.12,Sea,6087.25,Delivered,2022-04-05,2022-04-08,2022-05-01,2022-05-01,23,26.0,0.0,1821,212,1.0,2022,4,2,April
ORD_000157,2022-05-07,PROD_042,Product_42,Food & Beverage,SUP_019,Supplier_19,Vietnam,WH_001,CUST_0175,Central,SMB,95,397.19,37733.05,Sea,33.73,Delivered,2022-05-07,2022-05-10,2022-06-04,2022-06-04,25,28.0,0.0,4261,399,1.0,2022,5,2,May
ORD_000158,2022-04-30,PROD_045,Product_45,Sports,SUP_020,Supplier_20,USA,WH_007,CUST_0168,North,Individual,70,329.03,23032.1,Road,1162.55,Delivered,2022-04-30,2022-05-01,2022-05-24,2022-05-24,23,24.0,0.0,1349,277,1.0,2022,4,2,April
ORD_000159,2022-09-02,PROD_037,Product_37,Health & Beauty,SUP_006,Supplier_6,Germany,WH_008,CUST_0005,South,SMB,51,203.49,10377.99,Sea,713.99,Delivered,2022-09-02,2022-09-05,2022-10-01,2022-10-01,26,29.0,0.0,2436,74,1.0,2022,9,3,September
ORD_000160,2023-09-22,PROD_041,Product_41,Electronics,SUP_004,Supplier_4,USA,WH_006,CUST_0058,North,Enterprise,53,358.56,19003.68,Rail,5347.62,Delivered,2023-09-22,2023-09-25,2023-10-24,2023-10-24,29,32.0,0.0,233,216,1.0,2023,9,3,September
ORD_000161,2022-03-21,PROD_027,Product_27,Home & Garden,SUP_006,Supplier_6,Germany,WH_002,CUST_0181,North,Individual,2,376.19,752.38,Road,245.4,Delivered,2022-03-21,2022-03-22,2022-04-01,2022-04-10,10,20.0,9.0,4667,185,0.0,2022,3,1,March
ORD_000162,2023-09-20,PROD_048,Product_48,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_005,CUST_0044,West,Individual,45,230.23,10360.35,Road,1514.23,Delivered,2023-09-20,2023-09-21,2023-11-09,2023-11-09,49,50.0,0.0,4396,348,1.0,2023,9,3,September
ORD_000163,2023-01-14,PROD_006,Product_6,Clothing,SUP_012,Supplier_12,Germany,WH_003,CUST_0274,North,Individual,64,344.8,22067.2,Air,6272.81,Cancelled,2023-01-14,2023-01-17,2023-01-26,,9,,,913,497,,2023,1,1,January
ORD_000164,2022-02-24,PROD_038,Product_38,Food & Beverage,SUP_016,Supplier_16,India,WH_003,CUST_0068,Central,Individual,60,153.81,9228.6,Road,4538.37,Delivered,2022-02-24,2022-02-26,2022-03-26,2022-03-26,28,30.0,0.0,4142,489,1.0,2022,2,1,February
ORD_000165,2023-05-03,PROD_023,Product_23,Home & Garden,SUP_006,Supplier_6,Germany,WH_004,CUST_0017,Central,Individual,14,289.52,4053.2799999999997,Air,2875.9,Delivered,2023-05-03,2023-05-05,2023-05-13,2023-05-13,8,10.0,0.0,3649,100,1.0,2023,5,2,May
ORD_000166,2023-11-07,PROD_041,Product_41,Electronics,SUP_004,Supplier_4,USA,WH_001,CUST_0084,East,SMB,46,358.56,16493.76,Road,5777.73,Delivered,2023-11-07,2023-11-08,2023-12-01,2023-12-01,23,24.0,0.0,1285,135,1.0,2023,11,4,November
ORD_000167,2022-01-13,PROD_009,Product_9,Food & Beverage,SUP_003,Supplier_3,USA,WH_001,CUST_0241,Central,Individual,87,94.95,8260.65,Sea,8686.67,Delayed,2022-01-13,2022-01-15,2022-03-10,,54,,,361,172,,2022,1,1,January
ORD_000168,2022-08-10,PROD_034,Product_34,Home & Garden,SUP_016,Supplier_16,India,WH_003,CUST_0112,Central,SMB,6,90.98,545.88,Sea,202.11,Delivered,2022-08-10,2022-08-14,2022-09-27,2022-09-27,44,48.0,0.0,4591,494,1.0,2022,8,3,August
ORD_000169,2022-10-19,PROD_048,Product_48,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_001,CUST_0189,North,Individual,9,230.23,2072.0699999999997,Road,809.15,Delivered,2022-10-19,2022-10-21,2022-12-08,2022-12-08,48,50.0,0.0,1842,336,1.0,2022,10,4,October
ORD_000170,2022-04-19,PROD_050,Product_50,Home & Garden,SUP_008,Supplier_8,India,WH_004,CUST_0187,East,Enterprise,10,191.7,1917.0,Sea,349.33,Delivered,2022-04-19,2022-04-21,2022-05-29,2022-05-29,38,40.0,0.0,2143,302,1.0,2022,4,2,April
ORD_000171,2023-04-20,PROD_029,Product_29,Electronics,SUP_020,Supplier_20,USA,WH_003,CUST_0195,West,SMB,29,297.51,8627.789999999999,Air,8593.13,Delivered,2023-04-20,2023-04-21,2023-05-12,2023-05-12,21,22.0,0.0,810,405,1.0,2023,4,2,April
ORD_000172,2022-02-24,PROD_045,Product_45,Sports,SUP_020,Supplier_20,USA,WH_004,CUST_0276,Central,Individual,87,329.03,28625.609999999997,Road,1221.63,Delivered,2022-02-24,2022-02-28,2022-03-26,2022-03-26,26,30.0,0.0,599,295,1.0,2022,2,1,February
ORD_000173,2022-12-12,PROD_049,Product_49,Electronics,SUP_001,Supplier_1,Germany,WH_001,CUST_0199,East,Individual,24,56.75,1362.0,Sea,575.85,Delivered,2022-12-12,2022-12-14,2023-02-11,2023-02-11,59,61.0,0.0,2329,351,1.0,2022,12,4,December
ORD_000174,2022-07-02,PROD_044,Product_44,Food & Beverage,SUP_019,Supplier_19,Vietnam,WH_002,CUST_0138,West,Individual,39,463.89,18091.71,Sea,1271.8,Delivered,2022-07-02,2022-07-05,2022-08-01,2022-08-04,27,33.0,3.0,4085,478,0.0,2022,7,3,July
ORD_000175,2022-04-23,PROD_021,Product_21,Sports,SUP_002,Supplier_2,Brazil,WH_007,CUST_0047,Central,Individual,50,366.36,18318.0,Air,1327.01,Delayed,2022-04-23,2022-04-26,2022-05-27,,31,,,2772,390,,2022,4,2,April
ORD_000176,2023-05-04,PROD_016,Product_16,Home & Garden,SUP_002,Supplier_2,Brazil,WH_004,CUST_0250,East,Individual,78,25.34,1976.52,Sea,486.96,Delivered,2023-05-04,2023-05-05,2023-06-24,2023-06-26,50,53.0,2.0,3154,172,0.0,2023,5,2,May
ORD_000177,2023-09-06,PROD_040,Product_40,Home & Garden,SUP_020,Supplier_20,USA,WH_001,CUST_0293,North,Individual,97,107.43,10420.710000000001,Sea,2866.26,Delivered,2023-09-06,2023-09-09,2023-10-17,2023-10-17,38,41.0,0.0,570,179,1.0,2023,9,3,September
ORD_000178,2023-10-06,PROD_004,Product_4,Sports,SUP_017,Supplier_17,Vietnam,WH_007,CUST_0191,West,Individual,17,123.14,2093.38,Road,240.99,Delivered,2023-10-06,2023-10-07,2023-10-24,2023-10-31,17,25.0,7.0,1919,76,0.0,2023,10,4,October
ORD_000179,2023-11-18,PROD_049,Product_49,Electronics,SUP_001,Supplier_1,Germany,WH_004,CUST_0239,Central,Individual,53,56.75,3007.75,Rail,2130.45,Processing,2023-11-18,2023-11-20,2024-01-05,,46,,,160,398,,2023,11,4,November
ORD_000180,2022-03-13,PROD_033,Product_33,Home & Garden,SUP_016,Supplier_16,India,WH_003,CUST_0008,North,SMB,52,155.17,8068.839999999999,Rail,1700.59,Delivered,2022-03-13,2022-03-16,2022-04-19,2022-04-19,34,37.0,0.0,3637,153,1.0,2022,3,1,March
ORD_000181,2023-04-09,PROD_037,Product_37,Health & Beauty,SUP_006,Supplier_6,Germany,WH_007,CUST_0287,West,Individual,22,203.49,4476.780000000001,Road,303.78,Delivered,2023-04-09,2023-04-11,2023-04-22,2023-04-22,11,13.0,0.0,2843,278,1.0,2023,4,2,April
ORD_000182,2023-02-12,PROD_045,Product_45,Sports,SUP_020,Supplier_20,USA,WH_008,CUST_0095,South,Individual,80,329.03,26322.399999999998,Road,2741.49,Delivered,2023-02-12,2023-02-16,2023-03-13,2023-03-15,25,31.0,2.0,3476,368,0.0,2023,2,1,February
ORD_000183,2023-12-22,PROD_023,Product_23,Home & Garden,SUP_006,Supplier_6,Germany,WH_006,CUST_0212,Central,Individual,46,289.52,13317.919999999998,Sea,2749.92,In Transit,2023-12-22,2023-12-24,2024-01-18,,25,,,1586,485,,2023,12,4,December
ORD_000184,2023-07-03,PROD_049,Product_49,Electronics,SUP_001,Supplier_1,Germany,WH_007,CUST_0090,North,SMB,40,56.75,2270.0,Rail,444.44,Delivered,2023-07-03,2023-07-07,2023-08-24,2023-08-24,48,52.0,0.0,4527,128,1.0,2023,7,3,July
ORD_000185,2022-01-17,PROD_030,Product_30,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_001,CUST_0282,Central,Enterprise,32,482.98,15455.36,Air,4140.05,Delivered,2022-01-17,2022-01-18,2022-02-18,2022-02-21,31,35.0,3.0,174,388,0.0,2022,1,1,January
ORD_000186,2023-05-29,PROD_011,Product_11,Home & Garden,SUP_005,Supplier_5,Germany,WH_003,CUST_0079,Central,Individual,24,99.3,2383.2,Road,305.36,Delivered,2023-05-29,2023-05-30,2023-06-25,2023-06-25,26,27.0,0.0,3314,302,1.0,2023,5,2,May
ORD_000187,2022-04-07,PROD_029,Product_29,Electronics,SUP_020,Supplier_20,USA,WH_005,CUST_0061,South,SMB,75,297.51,22313.25,Road,7483.8,Cancelled,2022-04-07,2022-04-10,2022-05-04,,24,,,3779,275,,2022,4,2,April
